,Nomads,total_Clustering,Fights_per_step,Cooperation_per_step,Tribe_0_Nomads,Tribe_1_Nomads,Tribe_0_Spice,Tribe_1_Spice,Tribe_0_Clustering,Tribe_1_Clustering,Tribe_0_Trades,Tribe_1_Trades,experiment_name,width,height,n_tribes,n_agents,n_heaps,vision_radius,step_count,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,spice_kwargs,river_kwargs,location_kwargs,spice_generator,river_generator,location_generator,Tribe_2_Nomads,Tribe_2_Spice,Tribe_2_Clustering,Tribe_2_Trades,Tribe_3_Nomads,Tribe_3_Spice,Tribe_3_Clustering,Tribe_3_Trades,Tribe_4_Nomads,Tribe_4_Spice,Tribe_4_Clustering,Tribe_4_Trades,Tribe_5_Nomads,Tribe_5_Spice,Tribe_5_Clustering,Tribe_5_Trades,Tribe_6_Nomads,Tribe_6_Spice,Tribe_6_Clustering,Tribe_6_Trades,Tribe_7_Nomads,Tribe_7_Spice,Tribe_7_Clustering,Tribe_7_Trades,Tribe_8_Nomads,Tribe_8_Spice,Tribe_8_Clustering,Tribe_8_Trades,Tribe_9_Nomads,Tribe_9_Spice,Tribe_9_Clustering,Tribe_9_Trades,Tribe_10_Nomads,Tribe_10_Spice,Tribe_10_Clustering,Tribe_10_Trades,Tribe_11_Nomads,Tribe_11_Spice,Tribe_11_Clustering,Tribe_11_Trades,Tribe_12_Nomads,Tribe_12_Spice,Tribe_12_Clustering,Tribe_12_Trades,Tribe_13_Nomads,Tribe_13_Spice,Tribe_13_Clustering,Tribe_13_Trades,Tribe_14_Nomads,Tribe_14_Spice,Tribe_14_Clustering,Tribe_14_Trades,Tribe_15_Nomads,Tribe_15_Spice,Tribe_15_Clustering,Tribe_15_Trades,Tribe_16_Nomads,Tribe_16_Spice,Tribe_16_Clustering,Tribe_16_Trades,Tribe_17_Nomads,Tribe_17_Spice,Tribe_17_Clustering,Tribe_17_Trades,Tribe_18_Nomads,Tribe_18_Spice,Tribe_18_Clustering,Tribe_18_Trades
0,100,14.583333333333334,0.0,0.0,50,50,150.0,150.0,12.5,16.666666666666668,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.84,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,79,8.355096602265156,0.5,0.0,42,37,56.24028678492323,62.14336815996179,14.0,1.9473684210526316,0.9,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.84,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,39,2.186813186813187,0.5,0.0,17,22,22.393981703603217,36.617112971550114,2.4285714285714284,2.0,0.55,0.1,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.84,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,28,2.011111111111111,0.5,0.0,11,17,13.747967842471352,26.462354636083028,2.2,1.8888888888888888,0.36666666666666664,0.08333333333333333,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.84,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,21,3.292063492063492,0.5,0.0,8,13,9.882746372308098,20.242022858525594,1.6,4.333333333333333,0.275,0.125,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.84,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,16,2.671875,0.5,0.0,5,11,8.451019198188149,16.66834194301044,2.5,2.75,0.22,0.1,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.84,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,14,2.05,0.5,0.0,5,9,7.541223037825781,14.009421082533486,2.5,1.8,0.18333333333333332,0.08333333333333333,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.84,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,12,3.333333333333333,0.5,0.0,4,8,6.673482172587977,12.1009083146269,2.0,4.0,0.15714285714285714,0.07142857142857142,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.84,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,1.5,0.5,0.0,3,6,6.15109380224324,10.8323349465772,1.5,1.5,0.1375,0.0625,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.84,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,8,1.6041666666666667,0.5,0.0,3,5,5.794980527523647,10.077567612307826,1.5,1.6666666666666667,0.12222222222222222,0.05555555555555555,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.84,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,1.4047619047619047,0.5,0.0,3,4,5.4388672528040525,9.798526990674972,1.5,1.3333333333333333,0.11,0.05,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.84,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,7.8125,0.0,0.0,50,50,150.0,150.0,12.5,3.125,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.85,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,6.148809523809524,0.0,0.0,31,37,49.48019711199575,53.46194010393706,10.333333333333334,2.642857142857143,0.0,0.7,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.85,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33,4.858585858585859,0.0,0.0,17,16,30.09857040252851,25.185021269289965,5.666666666666667,4.0,0.05,0.7,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.85,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,26,3.897435897435898,0.0,0.0,14,12,20.81064745843522,17.633403593432963,4.666666666666667,3.0,0.13333333333333333,0.4666666666666667,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.85,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,19,3.175438596491228,0.0,0.0,9,10,15.286497044253654,13.706623291057499,3.0,3.3333333333333335,0.1,0.35,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.85,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,15,3.0555555555555554,0.0,0.0,7,8,13.499486578952833,11.030177912924799,3.5,2.6666666666666665,0.08,0.28,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.85,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,14,2.625,0.0,0.0,7,7,11.999383894743398,8.88086429675421,3.5,1.75,0.06666666666666667,0.23333333333333334,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.85,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,13,3.269230769230769,0.0,0.0,7,6,10.499281210533962,7.622806470794177,3.5,3.0,0.05714285714285714,0.2,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.85,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,12,3.083333333333333,0.0,0.0,7,5,8.999178526324522,6.551535087218535,3.5,2.5,0.05,0.175,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.85,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,11,2.772727272727273,0.0,0.0,6,5,7.549237906078331,5.745476973120851,3.0,2.5,0.044444444444444446,0.15555555555555556,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.85,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,2.772727272727273,0.0,0.0,6,5,6.38804211786481,4.939418859023165,3.0,2.5,0.04,0.14,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.85,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,5.042016806722689,0.0,0.0,50,50,150.0,150.0,2.9411764705882355,7.142857142857143,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.86,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,71,2.540786384976526,0.5,0.5,32,39,49.36480982860362,60.07521517324491,2.6666666666666665,2.4375,0.25,0.1,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.86,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,38,2.2523923444976073,0.5,0.5,15,23,23.996521319969844,28.335213951376428,2.5,2.090909090909091,0.125,0.225,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.86,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,2.8892857142857142,0.5,0.5,9,11,19.570600948839218,18.6112139702001,4.5,1.5714285714285714,0.08333333333333333,0.45,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.86,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,17,3.6372549019607843,0.5,0.5,9,8,17.094134598452293,14.21262516194287,4.5,2.6666666666666665,0.0625,0.5625,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.86,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,16,4.0625,0.5,0.5,9,7,14.617668248065367,12.198089311403475,4.5,3.5,0.05,0.64,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.86,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,14,2.8214285714285716,0.5,0.5,9,5,12.141201897678442,10.949111552503794,3.0,2.5,0.041666666666666664,0.5583333333333333,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.86,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,11,2.772727272727273,0.5,0.5,6,5,10.993373602667916,10.273963477921093,3.0,2.5,0.03571428571428571,0.4785714285714286,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.86,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,11,2.772727272727273,0.5,0.5,6,5,9.992426974477617,9.598815403338392,3.0,2.5,0.03125,0.41875,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.86,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,11,2.772727272727273,0.5,0.5,6,5,8.99148034628732,8.923667328755691,3.0,2.5,0.027777777777777776,0.37222222222222223,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.86,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,11,2.772727272727273,0.5,0.5,6,5,7.990533718097023,8.24851925417299,3.0,2.5,0.025,0.335,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.86,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,11.904761904761905,0.0,0.0,50,50,150.0,150.0,16.666666666666668,7.142857142857143,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.87,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,80,5.844821428571429,0.0,0.0,37,43,58.789257820426194,69.21607798351144,2.642857142857143,8.6,0.0,0.3,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.87,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,42,4.671428571428571,0.0,0.0,18,24,31.59032438269571,37.12038251114071,4.5,4.8,0.0,0.875,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.87,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30,3.804444444444444,0.0,0.0,13,17,22.45455260403395,26.962288418513253,4.333333333333333,3.4,0.0,1.3166666666666667,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.87,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,23,2.918840579710145,0.0,0.0,10,13,17.29541624003879,21.31621361378662,3.3333333333333335,2.6,0.0,1.325,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.87,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,17,2.207843137254902,0.0,0.0,8,9,14.710547626174058,18.07890684278173,2.6666666666666665,1.8,0.0,1.13,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.87,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,17,3.6372549019607843,0.0,0.0,8,9,12.852657151408872,16.494688211338083,2.6666666666666665,4.5,0.0,0.9416666666666667,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.87,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,17,2.446078431372549,0.0,0.0,8,9,10.994766676643685,14.910469579894432,2.6666666666666665,2.25,0.0,0.8071428571428572,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.87,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,13,2.8076923076923075,0.0,0.0,6,7,9.352284890162217,13.641101255987316,2.0,3.5,0.0,0.70625,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.87,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,12,2.736111111111111,0.0,0.0,5,7,8.32475924531262,12.72123891298573,1.6666666666666667,3.5,0.0,0.6277777777777778,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.87,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,12,1.511111111111111,0.0,0.0,5,7,7.583065828125136,11.801376569984145,1.6666666666666667,1.4,0.0,0.565,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.87,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,2.951388888888889,0.0,0.0,50,50,150.0,150.0,3.125,2.7777777777777777,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.88,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,76,9.05921052631579,0.0,0.0,35,41,52.381842421406866,64.30852201302794,11.666666666666666,6.833333333333333,0.85,0.55,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.88,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,38,6.4035087719298245,0.0,0.0,17,21,22.019021420483863,35.882951810777605,5.666666666666667,7.0,0.75,0.65,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.88,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,26,4.9743589743589745,0.0,0.0,8,18,12.44396521844736,24.642778391844292,2.6666666666666665,6.0,0.5166666666666667,0.7,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.88,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,19,3.5964912280701755,0.0,0.0,6,13,9.007861280951595,18.251498642217605,2.0,4.333333333333333,0.3875,0.575,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.88,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,15,2.7777777777777777,0.0,0.0,5,10,7.144636333484741,13.539161497810488,1.6666666666666667,3.3333333333333335,0.31,0.46,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.88,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,12,2.2222222222222223,0.0,0.0,4,8,6.0009774614309705,10.93167135487659,1.3333333333333333,2.6666666666666665,0.25833333333333336,0.38333333333333336,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.88,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,2.9000000000000004,0.0,0.0,3,7,5.088227510692837,9.14139337468314,1.5,3.5,0.22142857142857142,0.32857142857142857,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.88,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,9,2.5,0.0,0.0,3,6,4.529402869363244,7.770584130546738,1.5,3.0,0.19375,0.2875,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.88,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7,2.0714285714285716,0.0,0.0,2,5,4.304673660451383,6.501056257857962,1.0,2.5,0.17222222222222222,0.25555555555555554,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.88,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,1.6666666666666665,0.0,0.0,2,4,4.116304067168203,5.5816459983189635,1.0,2.0,0.155,0.23,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.88,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,100,9.821428571428571,0.0,0.0,50,50,150.0,150.0,7.142857142857143,12.5,0.0,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.89,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,78,7.3125,0.5,0.0,39,39,64.1949204619235,57.06270656676559,4.875,9.75,0.6,0.0,ofat_results_sophie,500,500,2,100,10,10,100,0.5,0.5,0.89,0.0,7000,,,,<function gen_spice_map at 0x11061ade0>,<function no_river at 0x13396ade0>,<function random_locations at 0x13396af20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
