,Nomads,total_Clustering,Fights_per_step,Cooperation_per_step,Tribe_0_Nomads,Tribe_1_Nomads,Tribe_0_Spice,Tribe_1_Spice,Tribe_0_Clustering,Tribe_1_Clustering,Tribe_0_Trades,Tribe_1_Trades,experiment_name,width,height,n_tribes,n_agents,n_heaps,vision_radius,step_count,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,spice_kwargs,river_kwargs,location_kwargs,spice_generator,river_generator,location_generator,Tribe_2_Nomads,Tribe_2_Spice,Tribe_2_Clustering,Tribe_2_Trades,Tribe_3_Nomads,Tribe_3_Spice,Tribe_3_Clustering,Tribe_3_Trades
4,137,5.2702941827029415,291.5,162.0,57,80,118.69126235933378,244.26372568771623,5.181818181818182,5.333333333333333,61.9875,60.5,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.31,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
5,86,3.58656330749354,296.5,163.0,31,55,80.34518979031174,181.2474747354429,3.4444444444444446,3.6666666666666665,51.07,52.43,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.31,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
6,57,2.3949579831932777,297.5,163.0,19,38,64.5049677027387,141.74109400669536,2.7142857142857144,2.235294117647059,43.025,45.55833333333333,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.31,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
7,44,2.445075757575758,299.0,163.5,15,29,57.85712436626445,114.12762198754538,2.5,2.4166666666666665,37.02142857142857,39.892857142857146,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.31,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
8,37,2.6986486486486485,299.5,164.0,13,24,49.585877121501454,100.32842033999663,3.25,2.4,32.5625,35.6,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.31,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
9,30,2.5477777777777777,299.5,164.0,11,19,44.226331559447786,89.91729668124606,3.6666666666666665,1.9,28.966666666666665,32.08888888888889,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.31,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
10,29,3.639080459770115,299.5,164.0,10,19,39.242974303631875,82.03979957452043,3.3333333333333335,3.8,26.07,29.17,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.31,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
0,900,81.25,0.0,0.0,450,450,1350.0,1350.0,50.0,112.5,0.0,0.0,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.32,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
1,460,13.943388362209872,229.0,123.5,199,261,644.7285794745119,915.1887563270196,14.214285714285714,13.736842105263158,79.0,106.75,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.32,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
2,311,10.145613229214517,265.5,140.0,124,187,369.26086865662955,566.7577381724577,8.857142857142858,11.0,79.05,100.625,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.32,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
3,210,6.375661375661375,284.5,148.5,80,130,226.9837449549626,346.3470775214925,5.0,7.222222222222222,67.5,89.5,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.32,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
4,133,4.750070363073459,303.0,153.5,52,81,196.73946445763198,184.019052391083,4.7272727272727275,4.764705882352941,56.1375,81.9125,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.32,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
5,96,3.706730769230769,308.0,154.5,45,51,160.93676412030626,114.67737494904901,3.4615384615384617,3.923076923076923,48.15,70.58,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.32,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
6,75,4.434814814814814,308.5,154.5,38,37,132.69058201991288,81.95996317921822,4.75,4.111111111111111,42.35,60.975,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.32,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
7,52,5.576923076923077,311.0,154.5,33,19,128.04682381760043,54.53095632975919,6.6,3.8,38.01428571428571,52.77857142857143,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.32,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
8,46,3.3731884057971016,312.0,154.5,30,16,116.1257788624946,43.242877279766994,3.75,2.6666666666666665,34.48125,46.45,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.32,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
9,41,3.5319396051103364,312.5,154.5,26,15,100.3716491808847,39.26949417679289,4.333333333333333,2.142857142857143,31.8,41.644444444444446,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.32,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
10,36,3.0095238095238095,312.5,154.5,22,14,89.39339583296399,34.61612609536,3.142857142857143,2.8,29.76,37.705,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.32,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
0,900,112.5,0.0,0.0,450,450,1350.0,1350.0,112.5,112.5,0.0,0.0,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.33,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
1,507,13.344648603757914,204.5,107.0,250,257,748.0140512415277,748.4367310551687,13.157894736842104,13.526315789473685,105.2,123.7,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.33,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
2,306,8.5481697322892,239.0,117.5,150,156,435.2691017566499,425.9210767413862,7.894736842105263,9.176470588235293,98.5,104.3,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.33,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
3,199,6.2220317272637695,258.5,129.0,108,91,307.3560778612147,249.91527392881736,6.352941176470588,6.066666666666666,83.76666666666667,83.26666666666667,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.33,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
4,146,5.784083496412264,266.0,133.0,80,66,223.77985161966245,159.35834196076078,6.666666666666667,4.714285714285714,72.4375,69.725,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.33,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
5,105,6.990884353741498,272.5,136.0,62,43,170.93399490523353,100.55261599751294,8.857142857142858,4.3,62.2,59.78,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.33,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
6,80,5.513392857142857,273.5,138.0,50,30,128.8945848525196,75.2380054601433,6.25,4.285714285714286,54.74166666666667,52.19166666666667,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.33,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
7,69,3.0444444444444443,274.0,138.0,41,28,98.04988094563026,60.63067231862661,2.7333333333333334,3.5,48.59285714285714,46.33571428571429,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.33,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
8,60,2.8903846153846153,275.0,138.0,34,26,75.00254074016415,47.84282797666518,2.6153846153846154,3.25,43.88125,42.23125,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.33,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
9,48,3.7770833333333336,276.5,138.5,26,22,56.53807091881368,42.02431017406711,3.25,4.4,40.111111111111114,38.92777777777778,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.33,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
10,41,2.970731707317073,276.5,138.5,24,17,47.17226938039811,34.18414609103204,2.6666666666666665,3.4,37.015,36.045,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.33,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
0,900,107.14285714285714,0.0,0.0,450,450,1350.0,1350.0,150.0,64.28571428571429,0.0,0.0,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.34,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
1,558,33.35414177618479,297.0,243.0,260,298,1290.1261695521343,1383.5593375124286,28.88888888888889,37.25,101.05,111.5,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.34,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
2,382,17.81613392119041,449.5,413.0,180,202,1695.6038373585302,1633.4723687308315,9.473684210526315,25.25,94.725,109.425,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.34,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
3,310,13.33189964157706,557.0,487.5,148,162,2063.8207983310003,1998.2245732203223,8.222222222222221,18.0,85.88333333333334,98.7,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.34,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
4,293,8.143925865657923,679.0,595.5,142,151,2711.0934372391457,2143.3593511530175,8.352941176470589,7.947368421052632,77.0,92.2875,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.34,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
5,290,37.82344827586207,818.0,725.0,138,152,2765.5437291442618,2853.382548856676,46.0,30.4,76.74,85.05,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.34,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
6,299,50.42307692307692,895.5,886.0,115,184,2501.295854585484,3833.8938105134243,57.5,46.0,73.43333333333334,87.85,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.34,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
7,300,41.921499999999995,956.5,957.0,91,209,2138.0470108850395,4918.148934324881,18.2,52.25,69.42142857142858,94.23571428571428,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.34,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
8,317,45.80585030111844,981.5,988.0,81,236,2149.174083561846,5662.383578829439,7.363636363636363,59.0,65.425,104.275,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.34,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
9,337,36.87223870755028,996.5,996.5,70,267,2071.5724658237687,6665.600486547229,7.777777777777778,44.5,61.72222222222222,120.72222222222223,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.34,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
10,391,25.35166240409207,1047.5,1047.0,89,302,2639.5464674749824,7076.806902260357,8.9,30.2,58.875,139.015,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.34,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
0,900,112.5,0.0,0.0,450,450,1350.0,1350.0,112.5,112.5,0.0,0.0,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.35000000000000003,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
1,552,27.122282608695652,326.5,275.5,279,273,1544.094085509379,1402.2019536015357,15.5,39.0,109.3,109.6,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.35000000000000003,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
2,393,11.288837551895003,501.5,401.0,194,199,1645.0943698930535,1914.9229571606181,12.125,10.473684210526315,111.125,102.1,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.35000000000000003,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
3,318,18.02162639302659,591.5,472.0,154,164,1757.3363489290398,2350.29676263055,8.105263157894736,27.333333333333332,98.55,92.53333333333333,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.35000000000000003,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
4,297,11.442148760330578,681.0,561.5,135,162,1797.9121206452671,3009.37938522014,7.5,14.727272727272727,88.6375,91.45,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.35000000000000003,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
5,282,19.52836879432624,740.5,613.5,122,160,2175.3087064891633,3172.456812500007,10.166666666666666,26.666666666666668,78.32,89.83,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.35000000000000003,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
6,291,30.66403881140085,808.5,660.5,138,153,3192.0511950280247,2776.0502967863063,8.117647058823529,51.0,76.90833333333333,89.65833333333333,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.35000000000000003,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
7,312,37.230769230769226,879.0,751.5,168,144,3629.6708973273917,2980.321477120348,28.0,48.0,83.47142857142858,87.12142857142857,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.35000000000000003,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
8,331,33.65861027190332,925.5,814.0,187,144,3840.636914917954,3412.812692205809,37.4,28.8,89.85625,84.3,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.35000000000000003,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
9,346,37.41178089733003,988.5,915.0,197,149,4235.671879262962,3597.3027850172975,28.142857142857142,49.666666666666664,94.85,84.09444444444445,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.35000000000000003,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
10,362,54.813766114180474,1042.0,952.5,199,163,4166.570028761981,4187.999441631177,66.33333333333333,40.75,100.63,84.275,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.35000000000000003,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
0,900,112.5,0.0,0.0,450,450,1350.0,1350.0,112.5,112.5,0.0,0.0,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.36,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
1,510,16.54276415019449,296.0,214.0,256,254,1244.4714192522083,1588.0648945744633,19.692307692307693,13.368421052631579,89.6,91.4,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.36,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
2,365,25.976883561643838,409.5,290.0,168,197,1039.058025704036,1943.4083921980562,42.0,12.3125,89.425,87.175,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.36,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
3,302,11.239456256535378,459.5,316.5,126,176,1170.3259192337064,1976.8528382286902,14.0,9.263157894736842,82.81666666666666,87.33333333333333,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.36,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
4,260,17.017194570135747,502.5,354.0,112,148,1129.7045854680925,2237.741784893031,28.0,8.705882352941176,75.15,85.225,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.36,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
5,255,41.00228758169935,509.0,360.5,101,154,1131.043933764407,2475.775377114035,25.25,51.333333333333336,70.74,84.17,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.36,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
6,251,16.036354581673308,527.5,375.5,88,163,1037.8118074224465,2846.6103375773205,8.0,20.375,68.5,85.15,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.36,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
7,248,8.219298245614034,549.0,391.5,76,172,948.8658103074899,3199.1342008672154,6.333333333333333,9.052631578947368,66.02857142857142,86.71428571428571,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.36,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
8,238,8.680968858131488,584.0,407.5,63,175,982.5627075951678,3413.221325002255,4.2,10.294117647058824,62.11875,91.33125,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.36,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
9,242,10.768004722550176,600.0,418.5,61,181,1173.1492981925157,3490.8510682335623,4.357142857142857,12.928571428571429,58.105555555555554,93.54444444444445,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.36,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
10,256,13.377982954545455,629.5,448.5,82,174,1669.4345101315434,3245.243125619581,8.2,15.818181818181818,55.68,94.17,ofat_results_sophie_coop_issue,100,100,2,900,2,10,100,0.5,0.5,0.36,0.0,9000,,,,<function gen_spice_map at 0x10713ede0>,<function no_river at 0x12a13ade0>,<function random_locations at 0x12a13af20>,,,,,,,,
