,Nomads,total_Clustering,Fights_per_step,Cooperation_per_step,Tribe_0_Nomads,Tribe_1_Nomads,Tribe_0_Spice,Tribe_1_Spice,Tribe_0_Clustering,Tribe_1_Clustering,Tribe_0_Trades,Tribe_1_Trades,experiment_name,width,height,n_tribes,n_agents,n_heaps,vision_radius,step_count,alpha,trade_percentage,spice_movement_bias,tribe_movement_bias,spice_threshold,spice_kwargs,river_kwargs,location_kwargs,spice_generator,river_generator,location_generator,Tribe_2_Nomads,Tribe_2_Spice,Tribe_2_Clustering,Tribe_2_Trades,Tribe_3_Nomads,Tribe_3_Spice,Tribe_3_Clustering,Tribe_3_Trades,Tribe_4_Nomads,Tribe_4_Spice,Tribe_4_Clustering,Tribe_4_Trades,Tribe_5_Nomads,Tribe_5_Spice,Tribe_5_Clustering,Tribe_5_Trades,Tribe_6_Nomads,Tribe_6_Spice,Tribe_6_Clustering,Tribe_6_Trades,Tribe_7_Nomads,Tribe_7_Spice,Tribe_7_Clustering,Tribe_7_Trades,Tribe_8_Nomads,Tribe_8_Spice,Tribe_8_Clustering,Tribe_8_Trades
3,554,0.06709576287288618,0.12217795484727756,0.8778220451527224,293,261,612.7493292265083,700.2807012097975,0.05263157894736842,0.08333333333333333,63.11666666666667,59.416666666666664,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.9,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,433,0.06532638518781705,0.11845386533665836,0.8815461346633416,235,198,557.2014395695329,699.4483505554336,0.05555555555555555,0.07692307692307691,55.25,50.4375,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.9,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,353,0.0647154045754279,0.11507479861910241,0.8849252013808976,188,165,506.8661602636358,730.4586677983176,0.058823529411764705,0.07142857142857144,48.2,44.23,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.9,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,290,0.09245689655172415,0.11197339246119734,0.8880266075388027,151,139,496.7201783225105,775.3038234990947,0.0625,0.125,42.88333333333333,38.99166666666667,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.9,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,249,0.0810493435731229,0.11122770199370409,0.8887722980062959,128,121,495.77191550980075,837.3474098880474,0.05263157894736842,0.11111111111111112,38.06428571428572,34.785714285714285,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.9,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,220,0.10304383116883117,0.10867397806580259,0.8913260219341974,109,111,501.52951556871477,887.569218066276,0.0625,0.14285714285714285,34.025,31.45,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.9,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,201,0.0716751172367826,0.10787172011661808,0.892128279883382,101,100,501.00727183816304,938.9810607051796,0.052631578947368425,0.09090909090909091,30.905555555555555,28.58888888888889,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.9,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,187,0.12816399286987523,0.10596026490066225,0.8940397350993378,93,94,511.3652044346183,968.1351387333332,0.05555555555555556,0.2,28.41,26.405,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.9,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,171,0.1101364522417154,0.1061865189289012,0.8938134810710988,87,84,527.87099488635,971.9903683582991,0.05555555555555555,0.16666666666666666,26.51818181818182,24.654545454545456,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.9,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,164,0.12451861360718872,0.10743061772605192,0.8925693822739481,84,80,536.8404594894502,986.6674030294563,0.052631578947368425,0.2,24.895833333333332,23.15,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.9,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,154,0.13404452690166976,0.10540069686411149,0.8945993031358885,79,75,529.6151466065661,1035.9031971716686,0.07142857142857144,0.2,23.46923076923077,21.784615384615385,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.9,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,147,0.13968253968253969,0.10391822827938671,0.8960817717206133,76,71,525.3405860876575,1060.18720332006,0.08333333333333333,0.19999999999999998,22.160714285714285,20.482142857142858,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.9,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,146,0.18287671232876712,0.10241465445462115,0.8975853455453788,75,71,510.3409433089483,1053.3281416723314,0.16666666666666666,0.19999999999999998,20.936666666666667,19.4,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.9,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,142,0.20151679306608883,0.10310965630114566,0.8968903436988543,73,69,495.9679208570611,1029.370737553263,0.07692307692307691,0.3333333333333333,19.990625,18.490625,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.9,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,135,0.21122334455667788,0.10007698229407236,0.8999230177059276,68,67,471.9858810724983,1028.099604573477,0.09090909090909091,0.3333333333333333,19.235294117647058,17.761764705882353,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.9,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,130,0.21217948717948718,0.09879336349924585,0.9012066365007542,63,67,461.94545698851493,1035.4734701788848,0.08333333333333333,0.3333333333333333,18.52777777777778,17.40277777777778,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.9,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,125,0.12866666666666668,0.1,0.9,57,68,441.70431207269917,1023.7233365263068,0.08333333333333333,0.16666666666666669,17.660526315789475,17.063157894736843,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.9,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,116,0.22281167108753314,0.09879175550817342,0.9012082444918266,50,66,422.042766452584,1007.7204219707523,0.07692307692307693,0.3333333333333333,16.9375,16.63,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.9,900,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2000,0.25,0.0,0.0,1000,1000,3000.0,3000.0,0.25,0.25,0.0,0.0,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1546,0.2083872358775334,0.15926892950391644,0.8407310704960835,772,774,1134.241553295629,1195.972503982123,0.16666666666666666,0.25,65.65,76.7,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,735,0.1956268221574344,0.1393596986817326,0.8606403013182674,373,362,568.7713540740639,648.2305047921009,0.14285714285714285,0.25,61.075,67.75,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,478,0.3277545327754533,0.13028764805414553,0.8697123519458545,247,231,423.4087667016575,547.7135873834483,0.16666666666666666,0.5,49.43333333333333,53.416666666666664,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,367,0.26961135809551123,0.13001605136436598,0.869983948635634,189,178,374.1381433021193,526.8729583252486,0.052631578947368425,0.5,41.75,42.9375,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,294,0.11635487528344671,0.12442396313364056,0.8755760368663594,152,142,356.40076323394857,494.93682920364733,0.16666666666666666,0.0625,36.25,37.07,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,250,0.062255639097744356,0.125948406676783,0.874051593323217,128,122,339.9519142708497,481.9242037533102,0.07142857142857142,0.052631578947368425,32.25,32.56666666666667,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,215,0.07162790697674418,0.12314540059347182,0.8768545994065282,111,104,331.1212902801239,478.1778327518727,0.06666666666666667,0.07692307692307693,29.007142857142856,29.1,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,192,0.1324561403508772,0.12389380530973451,0.8761061946902655,104,88,322.08223509322806,457.79491617158646,0.2,0.052631578947368425,26.69375,26.70625,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,176,0.06569900687547746,0.12554744525547445,0.8744525547445255,96,80,301.26375530700795,456.61571138206284,0.07142857142857142,0.058823529411764705,24.72222222222222,24.666666666666668,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,164,0.0627177700348432,0.1262699564586357,0.8737300435413643,90,74,279.1405436779368,454.65948467928973,0.05555555555555555,0.07142857142857142,23.225,22.84,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,153,0.17922256621947025,0.12716763005780346,0.8728323699421965,84,69,272.4213425291962,446.1838777573886,0.052631578947368425,0.3333333333333333,21.89090909090909,21.413636363636364,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,145,0.1765275257108288,0.12680115273775217,0.8731988472622478,81,64,271.68706684809365,430.68235858161785,0.052631578947368425,0.3333333333333333,20.829166666666666,20.075,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,138,0.22291235334713594,0.12660028449502134,0.8733997155049786,80,58,248.02679826353392,404.96846969820695,0.14285714285714285,0.3333333333333333,19.98846153846154,18.923076923076923,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,129,0.2058570198105082,0.12570621468926554,0.8742937853107344,74,55,230.9568322222774,386.52051187968135,0.1111111111111111,0.3333333333333333,19.2,17.946428571428573,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,121,0.22471467926013383,0.12447552447552447,0.8755244755244755,69,52,223.4618916149432,369.5790929615572,0.14285714285714288,0.3333333333333333,18.486666666666668,17.043333333333333,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,112,0.17994505494505494,0.1232876712328767,0.8767123287671232,67,45,216.38706031912506,343.1121319142717,0.07692307692307693,0.3333333333333333,17.88125,16.175,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,103,0.17822468793342577,0.1226158038147139,0.8773841961852861,61,42,214.12808253573192,327.1910697257683,0.07142857142857142,0.3333333333333333,17.15,15.33235294117647,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,97,0.20876288659793812,0.12195121951219512,0.8780487804878049,58,39,204.57504610504537,320.23291147227997,0.125,0.3333333333333333,16.55,14.633333333333333,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,88,0.212594696969697,0.12195121951219512,0.8780487804878049,51,37,199.362759787286,310.72647207389093,0.125,0.33333333333333337,15.881578947368421,13.978947368421053,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,83,0.285140562248996,0.12178619756427606,0.878213802435724,48,35,193.56275523812442,309.6448672089892,0.25,0.3333333333333333,15.2725,13.3625,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,0,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2000,0.25,0.0,0.0,1000,1000,3000.0,3000.0,0.25,0.25,0.0,0.0,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,100,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1530,0.25,0.16252390057361377,0.8374760994263862,753,777,1146.4013058558621,1170.1787356019433,0.25,0.25,77.2,77.35,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,100,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,743,0.19061238223418575,0.1424287856071964,0.8575712143928036,353,390,644.6526611829415,608.3588127534741,0.125,0.25,65.425,69.575,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,100,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,468,0.22248122248122248,0.1354309165526676,0.8645690834473324,214,254,572.6241600954246,499.3262485807654,0.0909090909090909,0.33333333333333337,52.45,54.31666666666667,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,100,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,348,0.17411180773249738,0.1288265306122449,0.8711734693877551,166,182,599.4701992760442,475.796693769197,0.09090909090909091,0.25,44.0125,43.6625,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,100,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,274,0.1541970802919708,0.12602100350058343,0.8739789964994166,135,139,650.5890235421579,492.1198635081098,0.05555555555555555,0.25,38.1,37.04,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,100,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,238,0.21008403361344538,0.12386363636363637,0.8761363636363636,121,117,734.6022631273527,531.4032584109599,0.09090909090909091,0.3333333333333333,34.59166666666667,32.75833333333333,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,100,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,214,0.19736118746564046,0.12443946188340807,0.875560538116592,106,108,842.89669822804,597.6062318916026,0.058823529411764705,0.3333333333333333,31.807142857142857,30.064285714285713,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,100,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,197,0.1912013536379019,0.12012644889357219,0.8798735511064278,102,95,962.8220152612164,661.861639394969,0.058823529411764705,0.33333333333333337,29.83125,27.7125,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,100,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,191,0.22425828970331585,0.11788211788211789,0.8821178821178821,100,91,1114.942094800406,745.3333099221953,0.125,0.3333333333333333,29.15,26.444444444444443,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,100,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,202,0.2633663366336634,0.11237928007023705,0.887620719929763,106,96,1221.680938782274,904.914426025922,0.19999999999999998,0.3333333333333333,28.62,26.075,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,100,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,197,0.21714608009024253,0.10882800608828005,0.89117199391172,103,94,1469.2865477320358,926.3648445058068,0.11111111111111112,0.3333333333333333,29.29090909090909,25.522727272727273,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,100,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,204,0.23774509803921567,0.11269614835948645,0.8873038516405135,117,87,1709.3917297555824,956.4491849578923,0.16666666666666666,0.3333333333333333,31.0125,24.708333333333332,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,100,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,207,0.1797658862876254,0.11419141914191419,0.8858085808580858,123,84,1814.030388054331,1005.5722301613786,0.25,0.07692307692307693,32.715384615384615,23.715384615384615,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,100,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,206,0.18821712268314209,0.10839785586658725,0.8916021441334128,126,80,1910.7548709862344,1014.6804934047578,0.25,0.09090909090909091,33.84642857142857,22.925,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,100,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,209,0.28189792663476876,0.10478723404255319,0.8952127659574468,129,80,1908.2904084111228,1012.5078207237234,0.25,0.33333333333333337,34.78333333333333,22.04,ofat_results_joana_500,500,500,2,2000,2,2,200,0.5,0.5,1.0,0.0,100,,,,<function gen_spice_map at 0x104e70f40>,<function no_river at 0x1384e3e20>,<function random_locations at 0x1384e3f60>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
